6601CSTAD,Student2182,10,5,2007,Class4,Subject2,2024-05-14
8596CSTAD,Student2183,14,8,1992,Class4,Subject3,2024-05-14
2522CSTAD,Student2184,27,12,2000,Class4,Subject1,2024-05-14
7958CSTAD,Student2185,13,11,2005,Class5,Subject5,2024-05-14
9970CSTAD,Student2186,18,2,2001,Class3,Subject5,2024-05-14
1140CSTAD,Student2187,6,11,1998,Class5,Subject3,2024-05-14
3538CSTAD,Student2188,22,8,2001,Class2,Subject1,2024-05-14
2547CSTAD,Student2189,19,11,2004,Class2,Subject4,2024-05-14
5775CSTAD,Student2190,26,10,1995,Class2,Subject5,2024-05-14
5885CSTAD,Student2191,5,8,2005,Class5,Subject4,2024-05-14
2629CSTAD,Student2192,3,10,2001,Class3,Subject2,2024-05-14
6131CSTAD,Student2193,7,12,1992,Class2,Subject1,2024-05-14
5370CSTAD,Student2194,25,12,1993,Class4,Subject3,2024-05-14
7562CSTAD,Student2195,24,8,1990,Class4,Subject4,2024-05-14
5900CSTAD,Student2196,9,5,2004,Class3,Subject4,2024-05-14
6586CSTAD,Student2197,22,5,2001,Class3,Subject3,2024-05-14
8255CSTAD,Student2198,22,1,1996,Class2,Subject2,2024-05-14
5098CSTAD,Student2199,1,12,1995,Class2,Subject4,2024-05-14
6678CSTAD,Student2200,5,4,1993,Class3,Subject5,2024-05-14
5839CSTAD,Student2201,26,9,2009,Class4,Subject4,2024-05-14
1450CSTAD,Student2202,9,9,1997,Class3,Subject5,2024-05-14
7860CSTAD,Student2203,1,4,2001,Class5,Subject1,2024-05-14
4584CSTAD,Student2204,27,6,1998,Class3,Subject2,2024-05-14
4412CSTAD,Student2205,13,10,1993,Class3,Subject3,2024-05-14
8364CSTAD,Student2206,7,4,1990,Class5,Subject5,2024-05-14
4387CSTAD,Student2207,11,4,1998,Class2,Subject1,2024-05-14
9547CSTAD,Student2208,18,7,1993,Class2,Subject1,2024-05-14
9940CSTAD,Student2209,1,1,2006,Class3,Subject2,2024-05-14
3887CSTAD,Student2210,25,3,1998,Class2,Subject2,2024-05-14
2396CSTAD,Student2211,7,10,1990,Class2,Subject3,2024-05-14
9851CSTAD,Student2212,2,9,2004,Class1,Subject2,2024-05-14
9332CSTAD,Student2213,25,5,2004,Class4,Subject3,2024-05-14
8093CSTAD,Student2214,22,12,1991,Class5,Subject4,2024-05-14
2068CSTAD,Student2215,3,2,1997,Class2,Subject4,2024-05-14
4907CSTAD,Student2216,2,5,2008,Class2,Subject4,2024-05-14
7363CSTAD,Student2217,5,6,1995,Class4,Subject5,2024-05-14
4261CSTAD,Student2218,23,10,2006,Class4,Subject2,2024-05-14
5939CSTAD,Student2219,10,9,1993,Class2,Subject4,2024-05-14
1906CSTAD,Student2220,15,12,2008,Class4,Subject5,2024-05-14
9506CSTAD,Student2221,8,6,1996,Class3,Subject5,2024-05-14
5775CSTAD,Student2222,5,4,1992,Class2,Subject3,2024-05-14
1356CSTAD,Student2223,23,8,2007,Class1,Subject5,2024-05-14
5626CSTAD,Student2224,1,7,1993,Class1,Subject5,2024-05-14
3213CSTAD,Student2225,24,8,1991,Class5,Subject5,2024-05-14
7188CSTAD,Student2226,25,2,1997,Class4,Subject2,2024-05-14
8667CSTAD,Student2227,25,10,2002,Class5,Subject2,2024-05-14
4956CSTAD,Student2228,28,4,1998,Class3,Subject3,2024-05-14
3608CSTAD,Student2229,11,1,1993,Class1,Subject2,2024-05-14
1224CSTAD,Student2230,22,12,2000,Class1,Subject2,2024-05-14
7198CSTAD,Student2231,4,2,2001,Class3,Subject5,2024-05-14
2022CSTAD,Student2232,7,11,1992,Class5,Subject1,2024-05-14
3668CSTAD,Student2233,23,6,1999,Class4,Subject2,2024-05-14
4737CSTAD,Student2234,21,7,1995,Class4,Subject4,2024-05-14
8005CSTAD,Student2235,8,7,2004,Class1,Subject3,2024-05-14
2494CSTAD,Student2236,5,11,1998,Class1,Subject1,2024-05-14
7408CSTAD,Student2237,13,5,2000,Class1,Subject1,2024-05-14
6765CSTAD,Student2238,22,2,2002,Class4,Subject2,2024-05-14
2419CSTAD,Student2239,28,10,2009,Class5,Subject2,2024-05-14
9565CSTAD,Student2240,23,11,2009,Class3,Subject4,2024-05-14
2441CSTAD,Student2241,24,12,1993,Class5,Subject4,2024-05-14
4408CSTAD,Student2242,27,2,2004,Class3,Subject5,2024-05-14
4732CSTAD,Student2243,27,5,1994,Class2,Subject4,2024-05-14
8877CSTAD,Student2244,14,5,2007,Class3,Subject4,2024-05-14
1148CSTAD,Student2245,9,1,1990,Class3,Subject3,2024-05-14
2468CSTAD,Student2246,26,7,1991,Class3,Subject3,2024-05-14
5101CSTAD,Student2247,23,11,2008,Class5,Subject5,2024-05-14
6915CSTAD,Student2248,24,3,2002,Class3,Subject1,2024-05-14
6807CSTAD,Student2249,23,9,2001,Class2,Subject1,2024-05-14
2287CSTAD,Student2250,10,2,1998,Class1,Subject1,2024-05-14
1567CSTAD,Student2251,17,5,2007,Class5,Subject5,2024-05-14
6894CSTAD,Student2252,14,1,1992,Class2,Subject1,2024-05-14
3836CSTAD,Student2253,7,5,2005,Class5,Subject4,2024-05-14
8713CSTAD,Student2254,13,5,2000,Class4,Subject4,2024-05-14
4380CSTAD,Student2255,17,1,2000,Class1,Subject3,2024-05-14
7503CSTAD,Student2256,14,1,2000,Class2,Subject4,2024-05-14
1742CSTAD,Student2257,11,1,2002,Class3,Subject4,2024-05-14
8188CSTAD,Student2258,21,11,2001,Class2,Subject3,2024-05-14
1449CSTAD,Student2259,25,6,2009,Class5,Subject1,2024-05-14
5504CSTAD,Student2260,17,9,2002,Class4,Subject3,2024-05-14
3434CSTAD,Student2261,3,5,1999,Class1,Subject1,2024-05-14
9540CSTAD,Student2262,10,2,2007,Class1,Subject5,2024-05-14
2028CSTAD,Student2263,25,6,2001,Class4,Subject3,2024-05-14
2526CSTAD,Student2264,20,8,1993,Class5,Subject4,2024-05-14
2416CSTAD,Student2265,1,3,1993,Class4,Subject4,2024-05-14
1669CSTAD,Student2266,17,11,2009,Class1,Subject5,2024-05-14
8236CSTAD,Student2267,4,4,2009,Class4,Subject5,2024-05-14
4192CSTAD,Student2268,18,12,2003,Class5,Subject1,2024-05-14
1600CSTAD,Student2269,27,8,1995,Class4,Subject5,2024-05-14
7888CSTAD,Student2270,2,11,1998,Class1,Subject3,2024-05-14
7836CSTAD,Student2271,8,7,2007,Class4,Subject2,2024-05-14
5326CSTAD,Student2272,19,7,1990,Class5,Subject5,2024-05-14
8334CSTAD,Student2273,4,11,2008,Class1,Subject5,2024-05-14
9407CSTAD,Student2274,9,1,1998,Class1,Subject4,2024-05-14
7432CSTAD,Student2275,19,9,2000,Class5,Subject4,2024-05-14
4859CSTAD,Student2276,21,2,2007,Class5,Subject1,2024-05-14
7303CSTAD,Student2277,19,1,1998,Class3,Subject1,2024-05-14
2836CSTAD,Student2278,11,1,2006,Class3,Subject1,2024-05-14
7047CSTAD,Student2279,15,2,2001,Class3,Subject1,2024-05-14
5444CSTAD,Student2280,12,6,2001,Class1,Subject4,2024-05-14
6202CSTAD,Student2281,22,8,1999,Class1,Subject1,2024-05-14
5991CSTAD,Student2282,4,12,1994,Class2,Subject1,2024-05-14
9128CSTAD,Student2283,8,4,1996,Class5,Subject1,2024-05-14
1671CSTAD,Student2284,12,12,1994,Class1,Subject3,2024-05-14
8217CSTAD,Student2285,16,1,2006,Class4,Subject1,2024-05-14
2654CSTAD,Student2286,1,10,2000,Class5,Subject5,2024-05-14
9390CSTAD,Student2287,3,8,1991,Class3,Subject4,2024-05-14
9909CSTAD,Student2288,13,8,2007,Class2,Subject1,2024-05-14
5278CSTAD,Student2289,28,10,2002,Class2,Subject3,2024-05-14
3835CSTAD,Student2290,10,7,2001,Class2,Subject5,2024-05-14
5780CSTAD,Student2291,9,8,1998,Class1,Subject5,2024-05-14
8777CSTAD,Student2292,25,6,1991,Class4,Subject2,2024-05-14
5687CSTAD,Student2293,19,5,2008,Class2,Subject1,2024-05-14
7770CSTAD,Student2294,28,7,2002,Class3,Subject1,2024-05-14
8426CSTAD,Student2295,3,8,2000,Class3,Subject1,2024-05-14
7575CSTAD,Student2296,28,5,2007,Class4,Subject4,2024-05-14
2411CSTAD,Student2297,2,8,1996,Class3,Subject3,2024-05-14
1992CSTAD,Student2298,7,7,2007,Class4,Subject2,2024-05-14
6431CSTAD,Student2299,14,3,2001,Class1,Subject2,2024-05-14
5526CSTAD,Student2300,13,7,1994,Class2,Subject4,2024-05-14
3450CSTAD,Student2301,18,7,2003,Class1,Subject2,2024-05-14
4950CSTAD,Student2302,14,7,2002,Class3,Subject3,2024-05-14
2054CSTAD,Student2303,15,1,2000,Class3,Subject3,2024-05-14
6008CSTAD,Student2304,17,1,1997,Class5,Subject5,2024-05-14
7162CSTAD,Student2305,1,2,2000,Class1,Subject1,2024-05-14
1276CSTAD,Student2306,5,10,1995,Class5,Subject3,2024-05-14
6906CSTAD,Student2307,19,4,2004,Class5,Subject1,2024-05-14
4125CSTAD,Student2308,22,8,2001,Class3,Subject3,2024-05-14
6805CSTAD,Student2309,19,1,2002,Class4,Subject1,2024-05-14
3127CSTAD,Student2310,25,10,2000,Class1,Subject2,2024-05-14
8770CSTAD,Student2311,10,7,2001,Class2,Subject1,2024-05-14
7972CSTAD,Student2312,12,6,1991,Class3,Subject3,2024-05-14
8341CSTAD,Student2313,19,3,1999,Class3,Subject4,2024-05-14
4293CSTAD,Student2314,16,6,1993,Class5,Subject4,2024-05-14
8318CSTAD,Student2315,15,8,1992,Class5,Subject3,2024-05-14
2379CSTAD,Student2316,13,11,2002,Class4,Subject4,2024-05-14
1281CSTAD,Student2317,6,8,2001,Class1,Subject1,2024-05-14
8716CSTAD,Student2318,22,9,2000,Class4,Subject4,2024-05-14
3416CSTAD,Student2319,20,6,2005,Class4,Subject5,2024-05-14
4499CSTAD,Student2320,15,1,2001,Class4,Subject2,2024-05-14
3341CSTAD,Student2321,3,11,1999,Class1,Subject5,2024-05-14
8719CSTAD,Student2322,4,6,2004,Class2,Subject3,2024-05-14
5381CSTAD,Student2323,5,12,1994,Class3,Subject5,2024-05-14
2629CSTAD,Student2324,27,9,2006,Class4,Subject2,2024-05-14
2447CSTAD,Student2325,10,9,2007,Class4,Subject3,2024-05-14
6857CSTAD,Student2326,26,12,2000,Class1,Subject5,2024-05-14
2418CSTAD,Student2327,4,8,1990,Class2,Subject5,2024-05-14
8800CSTAD,Student2328,3,11,1991,Class3,Subject3,2024-05-14
7085CSTAD,Student2329,7,5,1996,Class1,Subject5,2024-05-14
7745CSTAD,Student2330,12,6,2008,Class1,Subject2,2024-05-14
9208CSTAD,Student2331,17,5,2004,Class3,Subject3,2024-05-14
6185CSTAD,Student2332,3,3,1998,Class4,Subject3,2024-05-14
9864CSTAD,Student2333,23,7,2003,Class4,Subject1,2024-05-14
2589CSTAD,Student2334,4,6,1997,Class1,Subject1,2024-05-14
6769CSTAD,Student2335,14,6,2007,Class5,Subject1,2024-05-14
5793CSTAD,Student2336,22,4,1997,Class2,Subject1,2024-05-14
3132CSTAD,Student2337,5,1,1997,Class2,Subject3,2024-05-14
9184CSTAD,Student2338,5,3,1992,Class4,Subject5,2024-05-14
2801CSTAD,Student2339,10,6,2008,Class3,Subject5,2024-05-14
3940CSTAD,Student2340,1,11,2005,Class1,Subject1,2024-05-14
6567CSTAD,Student2341,12,10,2003,Class1,Subject5,2024-05-14
7876CSTAD,Student2342,15,10,2003,Class4,Subject4,2024-05-14
5246CSTAD,Student2343,17,10,2004,Class2,Subject3,2024-05-14
2973CSTAD,Student2344,13,7,1993,Class5,Subject2,2024-05-14
1542CSTAD,Student2345,22,6,1995,Class1,Subject4,2024-05-14
9865CSTAD,Student2346,24,6,2004,Class1,Subject2,2024-05-14
4025CSTAD,Student2347,5,3,2006,Class2,Subject1,2024-05-14
3244CSTAD,Student2348,28,11,1991,Class3,Subject2,2024-05-14
7028CSTAD,Student2349,13,7,2003,Class2,Subject1,2024-05-14
3597CSTAD,Student2350,7,8,1999,Class1,Subject3,2024-05-14
9764CSTAD,Student2351,9,9,1997,Class4,Subject2,2024-05-14
6016CSTAD,Student2352,3,6,1992,Class5,Subject5,2024-05-14
9315CSTAD,Student2353,23,9,2004,Class4,Subject3,2024-05-14
3530CSTAD,Student2354,10,1,2003,Class4,Subject3,2024-05-14
8802CSTAD,Student2355,12,6,2001,Class3,Subject4,2024-05-14
9542CSTAD,Student2356,12,5,2002,Class2,Subject1,2024-05-14
5402CSTAD,Student2357,14,10,2002,Class3,Subject3,2024-05-14
2779CSTAD,Student2358,24,11,2007,Class1,Subject3,2024-05-14
1323CSTAD,Student2359,9,10,1990,Class4,Subject1,2024-05-14
8537CSTAD,Student2360,8,7,2009,Class1,Subject4,2024-05-14
1782CSTAD,Student2361,11,6,2000,Class4,Subject5,2024-05-14
5960CSTAD,Student2362,27,9,2009,Class4,Subject1,2024-05-14
6270CSTAD,Student2363,11,1,1993,Class2,Subject3,2024-05-14
7608CSTAD,Student2364,20,8,2008,Class2,Subject2,2024-05-14
8593CSTAD,Student2365,17,6,2009,Class2,Subject1,2024-05-14
5959CSTAD,Student2366,17,8,2009,Class2,Subject2,2024-05-14
3085CSTAD,Student2367,21,1,2005,Class5,Subject3,2024-05-14
8355CSTAD,Student2368,22,12,1995,Class1,Subject1,2024-05-14
1478CSTAD,Student2369,6,9,1991,Class3,Subject3,2024-05-14
3497CSTAD,Student2370,25,11,2001,Class5,Subject2,2024-05-14
3797CSTAD,Student2371,25,1,1994,Class4,Subject4,2024-05-14
1199CSTAD,Student2372,8,4,2006,Class2,Subject3,2024-05-14
5419CSTAD,Student2373,7,6,2008,Class5,Subject3,2024-05-14
7747CSTAD,Student2374,18,9,2008,Class4,Subject4,2024-05-14
8132CSTAD,Student2375,24,11,2002,Class1,Subject3,2024-05-14
8414CSTAD,Student2376,6,5,1994,Class5,Subject2,2024-05-14
7679CSTAD,Student2377,26,5,1991,Class4,Subject2,2024-05-14
6691CSTAD,Student2378,5,2,2007,Class3,Subject2,2024-05-14
1618CSTAD,Student2379,15,3,1998,Class5,Subject3,2024-05-14
6640CSTAD,Student2380,10,5,2009,Class2,Subject1,2024-05-14
1338CSTAD,Student2381,27,7,1995,Class2,Subject3,2024-05-14
6463CSTAD,Student2382,25,6,2006,Class5,Subject1,2024-05-14
9129CSTAD,Student2383,2,3,1993,Class2,Subject1,2024-05-14
6230CSTAD,Student2384,2,9,2001,Class1,Subject1,2024-05-14
9673CSTAD,Student2385,5,10,2002,Class2,Subject4,2024-05-14
1930CSTAD,Student2386,9,10,1990,Class3,Subject5,2024-05-14
5325CSTAD,Student2387,27,10,1990,Class3,Subject3,2024-05-14
4122CSTAD,Student2388,24,9,2009,Class5,Subject2,2024-05-14
2320CSTAD,Student2389,20,2,2005,Class4,Subject3,2024-05-14
4352CSTAD,Student2390,28,6,1992,Class4,Subject5,2024-05-14
1485CSTAD,Student2391,14,6,1997,Class3,Subject4,2024-05-14
2546CSTAD,Student2392,15,8,2008,Class3,Subject3,2024-05-14
1126CSTAD,Student2393,12,8,1993,Class3,Subject5,2024-05-14
1325CSTAD,Student2394,18,10,2001,Class2,Subject4,2024-05-14
6449CSTAD,Student2395,1,7,2001,Class3,Subject1,2024-05-14
4274CSTAD,Student2396,23,2,2007,Class5,Subject1,2024-05-14
4797CSTAD,Student2397,17,6,1998,Class4,Subject3,2024-05-14
9018CSTAD,Student2398,16,6,1995,Class5,Subject5,2024-05-14
8682CSTAD,Student2399,7,9,2009,Class1,Subject4,2024-05-14
6061CSTAD,Student2400,24,5,1994,Class1,Subject3,2024-05-14
2023CSTAD,Student2401,8,4,2005,Class4,Subject4,2024-05-14
5417CSTAD,Student2402,14,10,2005,Class3,Subject1,2024-05-14
2958CSTAD,Student2403,4,2,1990,Class1,Subject1,2024-05-14
8797CSTAD,Student2404,5,9,2009,Class4,Subject3,2024-05-14
7635CSTAD,Student2405,11,3,1990,Class5,Subject5,2024-05-14
8796CSTAD,Student2406,17,11,1994,Class3,Subject2,2024-05-14
1354CSTAD,Student2407,22,3,1994,Class1,Subject1,2024-05-14
9343CSTAD,Student2408,9,4,1992,Class4,Subject5,2024-05-14
3943CSTAD,Student2409,16,1,1993,Class1,Subject1,2024-05-14
9075CSTAD,Student2410,22,5,2009,Class3,Subject2,2024-05-14
4199CSTAD,Student2411,20,2,2005,Class5,Subject2,2024-05-14
2601CSTAD,Student2412,19,12,2002,Class3,Subject2,2024-05-14
9340CSTAD,Student2413,17,3,2003,Class1,Subject2,2024-05-14
2004CSTAD,Student2414,24,11,2000,Class4,Subject1,2024-05-14
7630CSTAD,Student2415,6,3,2006,Class3,Subject4,2024-05-14
1188CSTAD,Student2416,16,4,1999,Class3,Subject4,2024-05-14
2942CSTAD,Student2417,16,11,1996,Class1,Subject3,2024-05-14
4409CSTAD,Student2418,9,11,1992,Class1,Subject5,2024-05-14
4229CSTAD,Student2419,13,1,2006,Class1,Subject5,2024-05-14
9819CSTAD,Student2420,10,3,1996,Class2,Subject1,2024-05-14
8025CSTAD,Student2421,23,11,2005,Class5,Subject3,2024-05-14
1470CSTAD,Student2422,19,8,2006,Class4,Subject1,2024-05-14
2560CSTAD,Student2423,10,1,1990,Class4,Subject1,2024-05-14
1643CSTAD,Student2424,26,6,1997,Class3,Subject2,2024-05-14
5061CSTAD,Student2425,7,1,2007,Class1,Subject1,2024-05-14
3592CSTAD,Student2426,26,6,1990,Class2,Subject2,2024-05-14
8881CSTAD,Student2427,26,11,1991,Class5,Subject1,2024-05-14
9145CSTAD,Student2428,13,6,2001,Class4,Subject3,2024-05-14
9740CSTAD,Student2429,11,2,1993,Class4,Subject2,2024-05-14
9040CSTAD,Student2430,27,6,2005,Class5,Subject5,2024-05-14
9121CSTAD,Student2431,1,4,2004,Class5,Subject2,2024-05-14
9223CSTAD,Student2432,17,11,1991,Class5,Subject2,2024-05-14
1480CSTAD,Student2433,24,12,2000,Class2,Subject4,2024-05-14
7871CSTAD,Student2434,24,12,2005,Class5,Subject5,2024-05-14
8404CSTAD,Student2435,2,10,1993,Class2,Subject2,2024-05-14
6096CSTAD,Student2436,20,12,1990,Class2,Subject2,2024-05-14
4414CSTAD,Student2437,26,12,1992,Class2,Subject4,2024-05-14
5872CSTAD,Student2438,18,12,2003,Class1,Subject5,2024-05-14
1802CSTAD,Student2439,4,4,2009,Class5,Subject2,2024-05-14
3216CSTAD,Student2440,6,1,1995,Class4,Subject4,2024-05-14
7934CSTAD,Student2441,8,4,1991,Class3,Subject3,2024-05-14
2321CSTAD,Student2442,24,11,1995,Class3,Subject4,2024-05-14
8538CSTAD,Student2443,9,3,1995,Class5,Subject5,2024-05-14
2598CSTAD,Student2444,18,12,1992,Class3,Subject2,2024-05-14
3968CSTAD,Student2445,14,11,2008,Class2,Subject1,2024-05-14
8795CSTAD,Student2446,19,7,1994,Class5,Subject4,2024-05-14
9813CSTAD,Student2447,10,9,1995,Class2,Subject2,2024-05-14
9738CSTAD,Student2448,8,9,2003,Class1,Subject5,2024-05-14
9809CSTAD,Student2449,5,9,1991,Class5,Subject4,2024-05-14
4814CSTAD,Student2450,1,3,2006,Class5,Subject1,2024-05-14
7106CSTAD,Student2451,19,1,2000,Class1,Subject4,2024-05-14
5304CSTAD,Student2452,3,3,1994,Class5,Subject3,2024-05-14
6045CSTAD,Student2453,28,4,1998,Class5,Subject2,2024-05-14
9854CSTAD,Student2454,20,5,1999,Class5,Subject3,2024-05-14
1364CSTAD,Student2455,1,1,2002,Class2,Subject4,2024-05-14
3836CSTAD,Student2456,23,5,1995,Class1,Subject4,2024-05-14
5988CSTAD,Student2457,27,11,1997,Class3,Subject1,2024-05-14
4122CSTAD,Student2458,22,6,1993,Class4,Subject3,2024-05-14
6222CSTAD,Student2459,7,9,2001,Class2,Subject1,2024-05-14
6828CSTAD,Student2460,6,10,2004,Class5,Subject3,2024-05-14
5934CSTAD,Student2461,6,10,1992,Class2,Subject1,2024-05-14
4432CSTAD,Student2462,22,2,1995,Class2,Subject4,2024-05-14
4832CSTAD,Student2463,11,1,2006,Class5,Subject3,2024-05-14
3074CSTAD,Student2464,13,10,1990,Class3,Subject3,2024-05-14
7135CSTAD,Student2465,26,3,1991,Class5,Subject2,2024-05-14
3083CSTAD,Student2466,11,6,2009,Class2,Subject3,2024-05-14
1192CSTAD,Student2467,8,11,1991,Class4,Subject4,2024-05-14
8759CSTAD,Student2468,22,4,2004,Class5,Subject2,2024-05-14
1692CSTAD,Student2469,5,9,1996,Class2,Subject3,2024-05-14
2349CSTAD,Student2470,10,5,1992,Class3,Subject2,2024-05-14
5923CSTAD,Student2471,18,8,1994,Class5,Subject3,2024-05-14
5249CSTAD,Student2472,27,10,1992,Class2,Subject4,2024-05-14
8420CSTAD,Student2473,9,8,1997,Class3,Subject4,2024-05-14
3862CSTAD,Student2474,23,8,2004,Class1,Subject3,2024-05-14
1793CSTAD,Student2475,14,10,2000,Class2,Subject1,2024-05-14
9519CSTAD,Student2476,24,1,1996,Class1,Subject2,2024-05-14
1752CSTAD,Student2477,12,11,1993,Class1,Subject5,2024-05-14
5524CSTAD,Student2478,19,6,2008,Class5,Subject4,2024-05-14
8853CSTAD,Student2479,13,1,1990,Class4,Subject1,2024-05-14
5497CSTAD,Student2480,3,11,1993,Class2,Subject2,2024-05-14
1972CSTAD,Student2481,20,3,2007,Class2,Subject4,2024-05-14
9841CSTAD,Student2482,26,6,2007,Class2,Subject5,2024-05-14
7956CSTAD,Student2483,25,12,2006,Class3,Subject5,2024-05-14
9009CSTAD,Student2484,18,7,1997,Class3,Subject3,2024-05-14
6469CSTAD,Student2485,2,9,2000,Class2,Subject1,2024-05-14
5945CSTAD,Student2486,9,9,1999,Class3,Subject2,2024-05-14
2394CSTAD,Student2487,1,12,2001,Class5,Subject3,2024-05-14
3245CSTAD,Student2488,10,1,1995,Class5,Subject2,2024-05-14
5681CSTAD,Student2489,13,1,2008,Class2,Subject5,2024-05-14
2465CSTAD,Student2490,27,1,2009,Class3,Subject3,2024-05-14
6648CSTAD,Student2491,7,5,1996,Class4,Subject4,2024-05-14
7083CSTAD,Student2492,21,4,1992,Class4,Subject2,2024-05-14
2547CSTAD,Student2493,23,2,2003,Class4,Subject2,2024-05-14
7122CSTAD,Student2494,7,9,1993,Class3,Subject4,2024-05-14
7545CSTAD,Student2495,28,5,2006,Class3,Subject1,2024-05-14
9300CSTAD,Student2496,7,11,2003,Class2,Subject5,2024-05-14
2621CSTAD,Student2497,25,7,1995,Class5,Subject4,2024-05-14
8829CSTAD,Student2498,2,6,2004,Class5,Subject4,2024-05-14
3048CSTAD,Student2499,9,11,2008,Class4,Subject1,2024-05-14
6506CSTAD,Student2500,19,8,1992,Class1,Subject1,2024-05-14
5341CSTAD,Student2501,23,6,2003,Class4,Subject2,2024-05-14
3653CSTAD,Student2502,8,12,2004,Class1,Subject4,2024-05-14
3813CSTAD,Student2503,3,1,2006,Class1,Subject2,2024-05-14
3739CSTAD,Student2504,1,5,2003,Class2,Subject2,2024-05-14
2249CSTAD,Student2505,8,4,2004,Class5,Subject3,2024-05-14
9224CSTAD,Student2506,26,12,1998,Class2,Subject3,2024-05-14
8270CSTAD,Student2507,10,8,2003,Class3,Subject2,2024-05-14
5388CSTAD,Student2508,8,7,1993,Class2,Subject3,2024-05-14
5843CSTAD,Student2509,24,7,2007,Class1,Subject3,2024-05-14
5183CSTAD,Student2510,8,1,1993,Class3,Subject3,2024-05-14
5087CSTAD,Student2511,16,8,1996,Class3,Subject1,2024-05-14
1543CSTAD,Student2512,25,10,2000,Class5,Subject5,2024-05-14
5950CSTAD,Student2513,20,5,1991,Class4,Subject3,2024-05-14
6394CSTAD,Student2514,11,4,2008,Class4,Subject2,2024-05-14
9435CSTAD,Student2515,18,1,2005,Class5,Subject2,2024-05-14
4038CSTAD,Student2516,21,4,1990,Class5,Subject4,2024-05-14
2415CSTAD,Student2517,10,2,1990,Class4,Subject5,2024-05-14
2877CSTAD,Student2518,7,8,2003,Class2,Subject1,2024-05-14
8496CSTAD,Student2519,12,9,1990,Class4,Subject4,2024-05-14
5655CSTAD,Student2520,16,2,1997,Class3,Subject2,2024-05-14
3902CSTAD,Student2521,17,10,1991,Class5,Subject1,2024-05-14
3031CSTAD,Student2522,24,2,1991,Class4,Subject4,2024-05-14
2655CSTAD,Student2523,3,11,1995,Class5,Subject3,2024-05-14
4870CSTAD,Student2524,3,6,2006,Class3,Subject1,2024-05-14
7428CSTAD,Student2525,6,2,2000,Class5,Subject5,2024-05-14
6502CSTAD,Student2526,3,7,1990,Class1,Subject1,2024-05-14
7859CSTAD,Student2527,17,2,1993,Class1,Subject1,2024-05-14
5438CSTAD,Student2528,24,8,1993,Class3,Subject1,2024-05-14
4483CSTAD,Student2529,19,7,2007,Class5,Subject4,2024-05-14
2293CSTAD,Student2530,1,2,1995,Class4,Subject2,2024-05-14
9894CSTAD,Student2531,10,1,1991,Class3,Subject1,2024-05-14
7018CSTAD,Student2532,19,6,1994,Class5,Subject3,2024-05-14
7153CSTAD,Student2533,2,11,2004,Class5,Subject2,2024-05-14
2575CSTAD,Student2534,22,3,2008,Class5,Subject3,2024-05-14
7880CSTAD,Student2535,24,5,1993,Class4,Subject1,2024-05-14
7772CSTAD,Student2536,19,9,2004,Class2,Subject2,2024-05-14
6117CSTAD,Student2537,24,4,2000,Class4,Subject4,2024-05-14
9225CSTAD,Student2538,26,8,1994,Class3,Subject5,2024-05-14
1968CSTAD,Student2539,22,3,2008,Class5,Subject5,2024-05-14
9758CSTAD,Student2540,24,10,1992,Class5,Subject3,2024-05-14
3329CSTAD,Student2541,1,7,1998,Class3,Subject4,2024-05-14
5116CSTAD,Student2542,13,10,2002,Class3,Subject3,2024-05-14
2041CSTAD,Student2543,27,12,1992,Class1,Subject5,2024-05-14
8326CSTAD,Student2544,25,2,1993,Class5,Subject1,2024-05-14
7575CSTAD,Student2545,14,3,1996,Class2,Subject1,2024-05-14
2785CSTAD,Student2546,17,1,2009,Class1,Subject3,2024-05-14
2311CSTAD,Student2547,19,12,2008,Class3,Subject4,2024-05-14
5232CSTAD,Student2548,9,3,1996,Class4,Subject2,2024-05-14
8309CSTAD,Student2549,8,11,1993,Class5,Subject5,2024-05-14
3908CSTAD,Student2550,21,10,2003,Class2,Subject5,2024-05-14
8104CSTAD,Student2551,10,12,1998,Class2,Subject5,2024-05-14
4608CSTAD,Student2552,25,5,2000,Class2,Subject4,2024-05-14
2082CSTAD,Student2553,22,4,1995,Class2,Subject5,2024-05-14
6195CSTAD,Student2554,18,7,2006,Class3,Subject5,2024-05-14
2068CSTAD,Student2555,11,4,2000,Class1,Subject5,2024-05-14
4734CSTAD,Student2556,3,10,1994,Class3,Subject2,2024-05-14
7335CSTAD,Student2557,18,10,1993,Class1,Subject3,2024-05-14
9340CSTAD,Student2558,17,12,2003,Class3,Subject4,2024-05-14
9790CSTAD,Student2559,14,1,2003,Class3,Subject4,2024-05-14
2289CSTAD,Student2560,7,7,1996,Class1,Subject5,2024-05-14
4119CSTAD,Student2561,21,7,2005,Class2,Subject2,2024-05-14
8795CSTAD,Student2562,10,1,2005,Class4,Subject2,2024-05-14
1345CSTAD,Student2563,15,1,2000,Class1,Subject4,2024-05-14
3861CSTAD,Student2564,21,2,2005,Class5,Subject1,2024-05-14
4976CSTAD,Student2565,26,12,2005,Class3,Subject2,2024-05-14
9858CSTAD,Student2566,20,9,2004,Class5,Subject1,2024-05-14
6052CSTAD,Student2567,28,11,1998,Class2,Subject1,2024-05-14
9430CSTAD,Student2568,7,10,1998,Class1,Subject4,2024-05-14
6121CSTAD,Student2569,6,4,2004,Class3,Subject4,2024-05-14
